time_stamp,data_value
1686646106.903762,99.599998
1686646106.913703,99.500000
1686646106.923703,99.400002
1686646106.933738,99.300003
1686646106.943694,99.199997
1686646106.952958,99.199997
1686646106.963731,99.000000
1686646106.973731,99.099998
1686646106.983782,99.000000
1686646106.993886,99.000000
1686646107.003815,99.099998
1686646107.013796,99.000000
1686646107.023875,99.000000
1686646107.033815,98.900002
1686646107.043845,98.900002
1686646107.053844,98.900002
1686646107.063843,98.699997
1686646107.073818,98.599998
1686646107.083865,98.500000
1686646107.092985,98.300003
1686646107.103825,98.300003
1686646107.113878,98.099998
1686646107.123848,98.000000
1686646107.133842,97.900002
1686646107.143866,97.900002
1686646107.154016,97.800003
1686646107.163850,97.800003
1686646107.173869,97.800003
1686646107.183867,97.800003
1686646107.193863,97.800003
1686646107.203874,97.699997
1686646107.213918,97.900002
1686646107.223888,97.800003
1686646107.233881,97.800003
1686646107.243951,97.900002
1686646107.253874,97.800003
1686646107.263885,97.800003
1686646107.273899,97.699997
1686646107.283926,97.699997
1686646107.294037,97.500000
1686646107.303912,97.400002
1686646107.314059,97.300003
1686646107.323886,97.199997
1686646107.334022,97.199997
1686646107.343967,97.000000
1686646107.354018,97.000000
1686646107.363917,96.800003
1686646107.374026,96.800003
1686646107.383913,96.599998
1686646107.394045,96.599998
1686646107.403888,96.599998
1686646107.413219,96.400002
1686646107.423904,96.000000
1686646107.434256,95.699997
1686646107.443902,95.199997
1686646107.453209,94.500000
1686646107.463899,93.800003
1686646107.474210,92.900002
1686646107.483895,92.000000
1686646107.494043,90.900002
1686646107.503908,89.800003
1686646107.514240,88.699997
1686646107.524090,87.199997
1686646107.533393,86.000000
1686646107.544163,84.800003
1686646107.554297,83.599998
1686646107.563290,82.400002
1686646107.574381,81.300003
1686646107.583493,80.199997
1686646107.593708,79.199997
1686646107.603514,78.300003
1686646107.614241,77.699997
1686646107.623628,77.199997
1686646107.634245,76.900002
1686646107.643680,76.800003
1686646107.653259,76.900002
1686646107.663851,77.000000
1686646107.674307,77.000000
1686646107.683945,77.000000
1686646107.694071,77.199997
1686646107.704038,77.599998
1686646107.714265,78.099998
1686646107.724186,78.699997
1686646107.733314,79.400002
1686646107.743595,80.000000
1686646107.753366,80.599998
1686646107.763443,81.500000
1686646107.773562,82.300003
1686646107.783552,83.599998
1686646107.793741,84.800003
1686646107.803624,86.199997
1686646107.813787,87.400002
1686646107.823782,88.500000
1686646107.833787,89.400002
1686646107.843921,90.300003
1686646107.853909,91.300003
1686646107.863925,92.099998
1686646107.872931,92.800003
1686646107.883964,93.300003
1686646107.893911,93.699997
1686646107.903943,94.099998
1686646107.913916,94.300003
1686646107.923939,94.599998
1686646107.933927,95.000000
