time_stamp,data_value
1686646108.332951,5.555555
1686646108.342965,4.861111
1686646108.352931,4.861111
1686646108.362949,4.166667
1686646108.372939,4.166667
1686646108.382945,3.472222
1686646108.393076,4.166667
1686646108.402965,3.472222
1686646108.412961,4.166667
1686646108.422949,3.472222
1686646108.433025,3.472222
1686646108.442955,3.472222
1686646108.452948,3.472222
1686646108.462944,3.472222
1686646108.473145,2.777778
1686646108.473452,2.777778
1686646108.482951,2.083333
1686646108.493094,2.083333
1686646108.502958,1.388889
1686646108.512941,0.694444
1686646108.522962,0.694444
1686646108.532959,0.694444
1686646108.542967,0.694444
1686646108.553479,0.000000
1686646108.562968,0.694444
1686646108.572944,0.000000
1686646108.582964,0.000000
1686646108.593083,0.694444
1686646108.602959,0.694444
1686646108.612983,0.694444
1686646108.622955,0.694444
1686646108.632953,0.694444
1686646108.642962,0.000000
1686646108.652957,0.694444
1686646108.662983,0.694444
1686646108.673156,0.694444
1686646108.682956,0.000000
1686646108.693078,0.000000
1686646108.702962,0.000000
1686646108.712963,0.000000
1686646108.722979,0.000000
1686646108.732979,0.000000
1686646108.742961,0.000000
1686646108.752948,0.000000
1686646108.762960,0.000000
1686646108.772947,0.000000
1686646108.782976,0.000000
1686646108.793156,0.000000
1686646108.802966,0.000000
1686646108.813087,0.000000
1686646108.823032,0.000000
1686646108.833090,0.000000
1686646108.843025,0.000000
1686646108.853160,0.000000
1686646108.862973,0.000000
1686646108.873149,0.000000
1686646108.882970,0.000000
1686646108.893129,0.000000
1686646108.902994,0.000000
1686646108.914165,0.000000
1686646108.922974,0.000000
1686646108.933104,0.000000
1686646108.943006,0.000000
1686646108.953097,0.000000
1686646108.963065,0.000000
1686646108.973118,0.000000
1686646108.982975,0.000000
1686646108.993107,0.000000
1686646109.002972,0.000000
1686646109.013220,0.000000
1686646109.023987,0.000000
1686646109.033329,0.000000
1686646109.042983,0.000000
1686646109.053334,0.000000
1686646109.062995,0.000000
1686646109.073452,0.000000
1686646109.083020,0.000000
1686646109.093225,0.000000
1686646109.102995,0.000000
1686646109.113644,0.000000
1686646109.122983,0.000000
1686646109.133638,0.000000
1686646109.143003,0.000000
1686646109.153771,0.000000
1686646109.163009,0.000000
1686646109.173641,0.000000
1686646109.183083,0.000000
1686646109.193226,0.000000
1686646109.203142,0.000000
1686646109.213645,0.000000
1686646109.223459,0.000000
1686646109.233642,0.000000
1686646109.243536,0.000000
1686646109.253663,0.000000
1686646109.263617,0.000000
1686646109.273674,0.000000
1686646109.282893,0.000000
1686646109.292994,0.000000
1686646109.302752,0.000000
1686646109.312675,0.000000
1686646109.322884,0.000000
1686646109.333693,0.000000
1686646109.343053,0.000000
1686646109.352668,0.000000
1686646109.363127,0.000000
1686646109.373693,0.000000
1686646109.383256,0.000000
1686646109.393407,0.000000
1686646109.403394,0.000000
1686646109.412694,0.000000
1686646109.423473,0.000000
1686646109.433708,0.000000
1686646109.443636,0.000000
1686646109.453709,0.000000
1686646109.463719,0.000000
1686646109.473742,0.000000
1686646109.483893,0.000000
1686646109.493146,0.000000
1686646109.503013,0.000000
1686646109.513007,0.000000
1686646109.523032,0.000000
1686646109.533017,0.000000
1686646109.543037,0.000000
1686646109.553881,0.000000
1686646109.563022,0.000000
1686646109.573018,0.000000
1686646109.584038,0.000000
1686646109.593157,0.000000
1686646109.603026,0.000000
1686646109.613039,0.000000
1686646109.623022,0.000000
1686646109.633011,0.000000
1686646109.643030,0.000000
1686646109.653018,0.000000
1686646109.663026,0.000000
1686646109.673095,0.000000
1686646109.683060,0.000000
1686646109.693776,0.000000
1686646109.704085,0.000000
1686646109.714046,0.000000
1686646109.724076,0.000000
1686646109.734073,0.000000
1686646109.744037,0.000000
1686646109.753023,0.000000
1686646109.764217,0.000000
1686646109.773029,0.000000
1686646109.774219,0.000000
1686646109.783080,0.000000
1686646109.793215,0.000000
1686646109.803025,0.000000
1686646109.814045,0.000000
1686646109.823032,0.000000
1686646109.833025,0.000000
1686646109.843029,0.000000
1686646109.853018,0.000000
1686646109.864067,0.000000
1686646109.873028,0.000000
1686646109.883077,0.000000
1686646109.893169,0.000000
1686646109.903026,0.000000
1686646109.914054,0.000000
