time,target_speed,acceleration,jerk,distance
0.75,2.5490981963927855,-0.6012024048095981,0.0,2.1086573146292587
0.76,2.5430861723446894,-0.6012024048096123,-7.105427357601002e-13,2.1340881763527055
0.77,2.5370741482965933,-0.6012024048096123,-7.105427357601002e-13,2.159458917835672
0.78,2.531062124248497,-0.6012024048096265,-7.105427357601002e-13,2.184769539078157
0.79,2.5250501002004007,-0.6012024048096265,7.105427357601002e-13,2.2100200400801606
0.8,2.5190380761523046,-0.6012024048096123,7.105427357601002e-13,2.2352104208416836
0.81,2.5130260521042085,-0.6012024048096123,-7.105427357601002e-13,2.2603406813627256
0.8200000000000001,2.5070140280561124,-0.6012024048096265,0.0,2.285410821643287
0.8300000000000001,2.501002004008016,-0.6012024048096123,0.0,2.310420841683367
0.84,2.49498997995992,-0.6012024048096265,0.0,2.3353707414829663
0.85,2.4889779559118237,-0.6012024048096123,7.105427357601002e-13,2.3602605210420844
0.86,2.4829659318637276,-0.6012024048096123,-7.105427357601002e-13,2.385090180360722
0.87,2.4769539078156315,-0.6012024048096265,-7.105427357601002e-13,2.4098597194388782
0.88,2.470941883767535,-0.6012024048096265,7.105427357601002e-13,2.4345691382765535
0.89,2.464929859719439,-0.6012024048096123,0.0,2.4592184368737477
0.9,2.458917835671343,-0.6012024048096265,-7.105427357601002e-13,2.4838076152304613
0.91,2.4529058116232463,-0.6012024048096265,7.105427357601002e-13,2.508336673346694
0.92,2.44689378757515,-0.6012024048096123,7.105427357601002e-13,2.5328056112224453
0.93,2.440881763527054,-0.6012024048096123,0.0,2.5572144288577157
0.9400000000000001,2.434869739478958,-0.6012024048096123,0.0,2.581563126252506
0.9500000000000001,2.428857715430862,-0.6012024048096123,-1.4210854715202004e-12,2.6058517034068145
0.96,2.4228456913827654,-0.6012024048096407,0.0,2.6300801603206416
0.97,2.4168336673346693,-0.6012024048096123,7.105427357601002e-13,2.6542484969939886
0.98,2.4108216432865732,-0.6012024048096265,-7.105427357601002e-13,2.6783567134268544
0.99,2.4048096192384767,-0.6012024048096265,7.105427357601002e-13,2.702404809619239
1.0,2.3987975951903806,-0.6012024048096123,7.105427357601002e-13,2.7263927855711425
1.01,2.3927855711422845,-0.6012024048096123,0.0,2.7503206412825656
1.02,2.3867735470941884,-0.6012024048096123,0.0,2.7741883767535076
1.03,2.3807615230460923,-0.6012024048096123,-7.105427357601002e-13,2.7979959919839685
1.04,2.3747494989979963,-0.6012024048096265,-7.105427357601002e-13,2.821743486973948
1.05,2.3687374749498997,-0.6012024048096265,7.105427357601002e-13,2.845430861723447
1.06,2.3627254509018036,-0.6012024048096123,0.0,2.8690581162324653
1.07,2.3567134268537075,-0.6012024048096265,-7.105427357601002e-13,2.8926252505010024
1.08,2.350701402805611,-0.6012024048096265,7.105427357601002e-13,2.9161322645290584
1.09,2.344689378757515,-0.6012024048096123,7.105427357601002e-13,2.9395791583166333
1.1,2.338677354709419,-0.6012024048096123,0.0,2.9629659318637276
1.11,2.3326653306613228,-0.6012024048096123,-7.105427357601002e-13,2.986292585170341
1.12,2.3266533066132267,-0.6012024048096265,-7.105427357601002e-13,3.0095591182364734
1.1300000000000001,2.32064128256513,-0.6012024048096265,7.105427357601002e-13,3.032765531062125
1.1400000000000001,2.314629258517034,-0.6012024048096123,-7.105427357601002e-13,3.055911823647295
1.1500000000000001,2.308617234468938,-0.6012024048096407,-1.4210854715202004e-12,3.0789979959919846
1.16,2.3026052104208414,-0.6012024048096407,1.4210854715202004e-12,3.102024048096193
1.17,2.2965931863727453,-0.6012024048096123,1.4210854715202004e-12,3.12498997995992
1.18,2.2905811623246493,-0.6012024048096123,0.0,3.1478957915831667
1.19,2.284569138276553,-0.6012024048096123,7.105427357601002e-13,3.170741482965932
1.2,2.278557114228457,-0.6012024048095981,-7.105427357601002e-13,3.1935270541082166
1.21,2.272545090180361,-0.6012024048096265,-2.1316282072803006e-12,3.2162525050100204
1.22,2.2665330661322645,-0.6012024048096407,7.105427357601002e-13,3.2389178356713426
1.23,2.2605210420841684,-0.6012024048096123,7.105427357601002e-13,3.2615230460921847
1.24,2.2545090180360723,-0.6012024048096265,-7.105427357601002e-13,3.2840681362725452
1.25,2.2484969939879758,-0.6012024048096265,7.105427357601002e-13,3.306553106212425
1.26,2.2424849699398797,-0.6012024048096123,7.105427357601002e-13,3.328977955911824
1.27,2.2364729458917836,-0.6012024048096123,7.105427357601002e-13,3.3513426853707418
1.28,2.2304609218436875,-0.6012024048095981,-7.105427357601002e-13,3.3736472945891784
1.29,2.2244488977955914,-0.6012024048096265,-2.1316282072803006e-12,3.3958917835671345
1.3,2.218436873747495,-0.6012024048096407,7.105427357601002e-13,3.4180761523046095
1.31,2.212424849699399,-0.6012024048096123,7.105427357601002e-13,3.440200400801604
1.32,2.2064128256513027,-0.6012024048096265,-7.105427357601002e-13,3.4622645290581167
1.33,2.200400801603206,-0.6012024048096265,7.105427357601002e-13,3.484268537074149
1.34,2.19438877755511,-0.6012024048096123,7.105427357601002e-13,3.5062124248497
1.35,2.188376753507014,-0.6012024048096123,7.105427357601002e-13,3.5280961923847696
1.36,2.182364729458918,-0.6012024048095981,7.105427357601002e-13,3.549919839679359
1.37,2.176352705410822,-0.6012024048095981,-2.1316282072803006e-12,3.571683366733467
1.3800000000000001,2.1703406813627257,-0.6012024048096407,-2.1316282072803006e-12,3.5933867735470946
1.3900000000000001,2.164328657314629,-0.6012024048096407,1.4210854715202004e-12,3.6150300601202408
1.4000000000000001,2.158316633266533,-0.6012024048096123,-7.105427357601002e-13,3.636613226452906
1.41,2.152304609218437,-0.6012024048096549,-1.4210854715202004e-12,3.6581362725450903
1.42,2.1462925851703405,-0.6012024048096407,2.1316282072803006e-12,3.6795991983967937
1.43,2.1402805611222444,-0.6012024048096123,2.1316282072803006e-12,3.701002004008016
1.44,2.1342685370741483,-0.6012024048095981,7.105427357601002e-13,3.7223446893787577
1.45,2.1282565130260522,-0.6012024048095981,-2.1316282072803006e-12,3.743627254509018
1.46,2.122244488977956,-0.6012024048096407,-2.1316282072803006e-12,3.764849699398798
1.47,2.1162324649298596,-0.6012024048096407,2.1316282072803006e-12,3.7860120240480963
1.48,2.1102204408817635,-0.6012024048095981,7.105427357601002e-13,3.807114228456914
1.49,2.1042084168336674,-0.6012024048096265,-2.1316282072803006e-12,3.828156312625251
1.5,2.098196392785571,-0.6012024048096407,7.105427357601002e-13,3.849138276553106
1.51,2.092184368737475,-0.6012024048096123,2.1316282072803006e-12,3.870060120240481
1.52,2.0861723446893787,-0.6012024048095981,7.105427357601002e-13,3.890921843687375
1.53,2.0801603206412826,-0.6012024048095981,-2.1316282072803006e-12,3.9117234468937876
1.54,2.0741482965931866,-0.6012024048096407,-1.4210854715202004e-12,3.9324649298597194
1.55,2.06813627254509,-0.6012024048096265,2.1316282072803006e-12,3.95314629258517
1.56,2.062124248496994,-0.6012024048095981,7.105427357601002e-13,3.9737675350701402
1.57,2.056112224448898,-0.6012024048096123,-2.1316282072803006e-12,3.9943286573146293
1.58,2.0501002004008018,-0.6012024048096407,-7.105427357601002e-13,4.014829659318637
1.59,2.0440881763527052,-0.6012024048096265,2.1316282072803006e-12,4.0352705410821645
1.6,2.038076152304609,-0.6012024048095981,7.105427357601002e-13,4.05565130260521
1.61,2.032064128256513,-0.6012024048096123,-7.105427357601002e-13,4.075971943887776
1.62,2.026052104208417,-0.6012024048096123,-7.105427357601002e-13,4.09623246492986
1.6300000000000001,2.020040080160321,-0.6012024048096265,-7.105427357601002e-13,4.116432865731463
1.6400000000000001,2.0140280561122244,-0.6012024048096265,7.105427357601002e-13,4.136573146292585
1.6500000000000001,2.0080160320641283,-0.6012024048096123,7.105427357601002e-13,4.156653306613227
1.6600000000000001,2.002004008016032,-0.6012024048096123,-7.105427357601002e-13,4.176673346693387
1.67,1.9959919839679359,-0.6012024048096265,0.0,4.196633266533066
1.68,1.9899799599198398,-0.6012024048096123,7.105427357601002e-13,4.216533066132264
1.69,1.9839679358717435,-0.6012024048096123,-7.105427357601002e-13,4.236372745490982
1.7,1.9779559118236474,-0.6012024048096265,-7.105427357601002e-13,4.256152304609219
1.71,1.971943887775551,-0.6012024048096265,7.105427357601002e-13,4.275871743486974
1.72,1.965931863727455,-0.6012024048096123,7.105427357601002e-13,4.295531062124248
1.73,1.9599198396793587,-0.6012024048096123,-7.105427357601002e-13,4.315130260521042
1.74,1.9539078156312626,-0.6012024048096265,-7.105427357601002e-13,4.3346693386773545
1.75,1.9478957915831663,-0.6012024048096265,7.105427357601002e-13,4.354148296593187
1.76,1.9418837675350702,-0.6012024048096123,7.105427357601002e-13,4.373567134268537
1.77,1.9358717434869739,-0.6012024048096123,-7.105427357601002e-13,4.392925851703406
1.78,1.9298597194388778,-0.6012024048096265,-7.105427357601002e-13,4.4122244488977955
1.79,1.9238476953907815,-0.6012024048096265,7.105427357601002e-13,4.4314629258517035
1.8,1.9178356713426854,-0.6012024048096123,7.105427357601002e-13,4.4506412825651305
1.81,1.911823647294589,-0.6012024048096123,0.0,4.469759519038076
1.82,1.905811623246493,-0.6012024048096123,-7.105427357601002e-13,4.488817635270541
1.83,1.899799599198397,-0.6012024048096265,-7.105427357601002e-13,4.507815631262525
1.84,1.8937875751503006,-0.6012024048096265,7.105427357601002e-13,4.526753507014028
1.85,1.8877755511022045,-0.6012024048096123,7.105427357601002e-13,4.54563126252505
1.86,1.8817635270541082,-0.6012024048096123,-7.105427357601002e-13,4.564448897795591
1.87,1.8757515030060121,-0.6012024048096265,0.0,4.5832064128256516
1.8800000000000001,1.8697394789579158,-0.6012024048096123,7.105427357601002e-13,4.601903807615231
1.8900000000000001,1.8637274549098197,-0.6012024048096123,-7.105427357601002e-13,4.620541082164329
1.9000000000000001,1.8577154308617234,-0.6012024048096265,0.0,4.639118236472946
1.9100000000000001,1.8517034068136273,-0.6012024048096123,-7.105427357601002e-13,4.657635270541082
1.92,1.845691382765531,-0.6012024048096407,0.0,4.676092184368738
1.93,1.839679358717435,-0.6012024048096123,7.105427357601002e-13,4.694488977955912
1.94,1.8336673346693386,-0.6012024048096265,-7.105427357601002e-13,4.712825651302605
1.95,1.8276553106212425,-0.6012024048096265,7.105427357601002e-13,4.731102204408818
1.96,1.8216432865731462,-0.6012024048096123,7.105427357601002e-13,4.749318637274548
1.97,1.8156312625250501,-0.6012024048096123,-7.105427357601002e-13,4.7674749498998
1.98,1.8096192384769538,-0.6012024048096265,-7.105427357601002e-13,4.785571142284569
1.99,1.8036072144288577,-0.6012024048096265,7.105427357601002e-13,4.803607214428857
2.0,1.7975951903807614,-0.6012024048096123,7.140954494389007e-13,4.821583166332665
2.0100000000000002,1.7915831663326653,-0.6012024048096123,0.0,4.8394989979959915
2.02,1.7855711422845693,-0.6012024048096123,0.0,4.857354709418837
2.0300000000000002,1.779559118236473,-0.6012024048096123,-1.4210854715202004e-12,4.875150300601202
2.04,1.7735470941883769,-0.6012024048096407,-7.105427357601002e-13,4.892885771543086
2.05,1.7675350701402806,-0.6012024048096265,1.4210854715202004e-12,4.910561122244489
2.06,1.7615230460921845,-0.6012024048096123,7.105427357601002e-13,4.928176352705411
2.07,1.7555110220440882,-0.6012024048096123,0.0,4.945731462925852
2.08,1.749498997995992,-0.6012024048096123,0.0,4.963226452905811
2.09,1.7434869739478958,-0.6012024048096123,-7.105427357601002e-13,4.9806613226452905
2.1,1.7374749498997997,-0.6012024048096265,-7.105427357601002e-13,4.998036072144289
2.11,1.7314629258517034,-0.6012024048096265,7.105427357601002e-13,5.015350701402806
2.12,1.7254509018036073,-0.6012024048096123,7.105427357601002e-13,5.032605210420841
2.13,1.719438877755511,-0.6012024048096123,0.0,5.049799599198397
2.14,1.7134268537074149,-0.6012024048096123,0.0,5.066933867735471
2.15,1.7074148296593186,-0.6012024048096123,-7.105427357601002e-13,5.084008016032064
2.16,1.7014028056112225,-0.6012024048096265,-7.105427357601002e-13,5.101022044088176
2.17,1.6953907815631262,-0.6012024048096265,7.105427357601002e-13,5.117975951903808
2.18,1.68937875751503,-0.6012024048096123,7.105427357601002e-13,5.134869739478957
2.19,1.6833667334669338,-0.6012024048096123,0.0,5.151703406813628
2.2,1.6773547094188377,-0.6012024048096123,-7.105427357601002e-13,5.168476953907816
2.21,1.6713426853707416,-0.6012024048096265,0.0,5.185190380761524
2.22,1.6653306613226453,-0.6012024048096123,0.0,5.20184368737475
2.23,1.6593186372745492,-0.6012024048096265,-7.105427357601002e-13,5.218436873747495
2.24,1.653306613226453,-0.6012024048096265,7.105427357601002e-13,5.23496993987976
2.25,1.6472945891783568,-0.6012024048096123,0.0,5.251442885771544
2.2600000000000002,1.6412825651302605,-0.6012024048096265,-7.105427357601002e-13,5.267855711422847
2.27,1.6352705410821644,-0.6012024048096265,7.105427357601002e-13,5.2842084168336685
2.2800000000000002,1.629258517034068,-0.6012024048096123,7.105427357601002e-13,5.300501002004008
2.29,1.623246492985972,-0.6012024048096123,0.0,5.316733466933869
2.3000000000000003,1.6172344689378757,-0.6012024048096123,-1.4210854715202004e-12,5.332905811623248
2.31,1.6112224448897796,-0.6012024048096407,0.0,5.349018036072145
2.32,1.6052104208416833,-0.6012024048096123,7.105427357601002e-13,5.3650701402805625
2.33,1.5991983967935872,-0.6012024048096265,0.0,5.381062124248498
2.34,1.593186372745491,-0.6012024048096123,7.105427357601002e-13,5.396993987975953
2.35,1.5871743486973948,-0.6012024048096123,0.0,5.412865731462927
2.36,1.5811623246492985,-0.6012024048096123,0.0,5.42867735470942
2.37,1.5751503006012024,-0.6012024048096123,-7.105427357601002e-13,5.444428857715431
2.38,1.5691382765531063,-0.6012024048096265,0.0,5.460120240480962
2.39,1.56312625250501,-0.6012024048096123,7.105427357601002e-13,5.475751503006012
2.4,1.557114228456914,-0.6012024048096123,0.0,5.491322645290581
2.41,1.5511022044088176,-0.6012024048096123,0.0,5.50683366733467
2.42,1.5450901803607215,-0.6012024048096123,-7.105427357601002e-13,5.522284569138277
2.43,1.5390781563126252,-0.6012024048096265,-7.105427357601002e-13,5.537675350701403
2.44,1.5330661322645291,-0.6012024048096265,7.105427357601002e-13,5.553006012024048
2.45,1.5270541082164328,-0.6012024048096123,0.0,5.568276553106212
2.46,1.5210420841683367,-0.6012024048096265,-7.105427357601002e-13,5.583486973947896
2.47,1.5150300601202404,-0.6012024048096265,7.105427357601002e-13,5.598637274549098
2.48,1.5090180360721444,-0.6012024048096123,0.0,5.61372745490982
2.49,1.503006012024048,-0.6012024048096265,0.0,5.62875751503006
2.5,1.496993987975952,-0.6012024048096123,7.105427357601002e-13,5.64372745490982
2.5100000000000002,1.4909819639278556,-0.6012024048096123,-7.105427357601002e-13,5.658637274549099
2.52,1.4849699398797596,-0.6012024048096265,-7.105427357601002e-13,5.673486973947896
2.5300000000000002,1.4789579158316633,-0.6012024048096265,0.0,5.6882765531062125
2.54,1.4729458917835672,-0.6012024048096265,7.105427357601002e-13,5.703006012024048
2.5500000000000003,1.4669338677354709,-0.6012024048096123,7.105427357601002e-13,5.717675350701403
2.56,1.4609218436873748,-0.6012024048096123,0.0,5.732284569138277
2.57,1.4549098196392787,-0.6012024048096123,-7.105427357601002e-13,5.74683366733467
2.58,1.4488977955911824,-0.6012024048096265,-7.105427357601002e-13,5.761322645290582
2.59,1.4428857715430863,-0.6012024048096265,0.0,5.7757515030060125
2.6,1.43687374749499,-0.6012024048096265,7.105427357601002e-13,5.790120240480962
2.61,1.4308617234468939,-0.6012024048096123,7.105427357601002e-13,5.804428857715432
2.62,1.4248496993987976,-0.6012024048096123,-7.105427357601002e-13,5.81867735470942
2.63,1.4188376753507015,-0.6012024048096265,-7.105427357601002e-13,5.832865731462927
2.64,1.4128256513026052,-0.6012024048096265,0.0,5.846993987975952
2.65,1.406813627254509,-0.6012024048096265,0.0,5.861062124248498
2.66,1.4008016032064128,-0.6012024048096265,7.105427357601002e-13,5.875070140280562
2.67,1.3947895791583167,-0.6012024048096123,7.105427357601002e-13,5.889018036072145
2.68,1.3887775551102204,-0.6012024048096123,-7.105427357601002e-13,5.902905811623248
2.69,1.3827655310621243,-0.6012024048096265,0.0,5.916733466933869
2.7,1.376753507014028,-0.6012024048096123,7.105427357601002e-13,5.930501002004008
2.71,1.370741482965932,-0.6012024048096123,0.0,5.944208416833668
2.72,1.3647294589178356,-0.6012024048096123,0.0,5.957855711422846
2.73,1.3587174348697395,-0.6012024048096123,-7.105427357601002e-13,5.971442885771544
2.74,1.3527054108216432,-0.6012024048096265,0.0,5.98496993987976
2.75,1.346693386773547,-0.6012024048096123,0.0,5.998436873747495
2.7600000000000002,1.340681362725451,-0.6012024048096265,-7.105427357601002e-13,6.01184368737475
2.77,1.3346693386773547,-0.6012024048096265,7.105427357601002e-13,6.025190380761524
2.7800000000000002,1.3286573146292586,-0.6012024048096123,0.0,6.038476953907816
2.79,1.3226452905811623,-0.6012024048096265,0.0,6.051703406813628
2.8000000000000003,1.3166332665330662,-0.6012024048096123,-7.105427357601002e-13,6.064869739478958
2.81,1.31062124248497,-0.6012024048096407,0.0,6.077975951903808
2.82,1.3046092184368738,-0.6012024048096123,1.4210854715202004e-12,6.091022044088177
2.83,1.2985971943887775,-0.6012024048096123,0.0,6.104008016032065
2.84,1.2925851703406814,-0.6012024048096123,-7.105427357601002e-13,6.116933867735471
2.85,1.2865731462925851,-0.6012024048096265,-3.552713678800501e-13,6.129799599198397
2.86,1.280561122244489,-0.6012024048096194,7.105427357601002e-13,6.142605210420842
2.87,1.2745490981963927,-0.6012024048096123,0.0,6.155350701402806
2.88,1.2685370741482966,-0.6012024048096194,-3.552713678800501e-13,6.1680360721442895
2.89,1.2625250501002003,-0.6012024048096194,-3.552713678800501e-13,6.180661322645291
2.9,1.2565130260521042,-0.6012024048096265,-3.552713678800501e-13,6.193226452905812
2.91,1.250501002004008,-0.6012024048096265,1.0658141036401503e-12,6.205731462925852
2.92,1.2444889779559118,-0.6012024048096052,3.552713678800501e-13,6.218176352705411
2.93,1.2384769539078158,-0.6012024048096194,-1.0658141036401503e-12,6.23056112224449
2.94,1.2324649298597194,-0.6012024048096265,0.0,6.2428857715430865
2.95,1.2264529058116234,-0.6012024048096194,3.552713678800501e-13,6.255150300601202
2.96,1.220440881763527,-0.6012024048096194,0.0,6.267354709418838
2.97,1.214428857715431,-0.6012024048096194,0.0,6.279498997995993
2.98,1.2084168336673347,-0.6012024048096194,-3.552713678800501e-13,6.291583166332666
2.99,1.2024048096192386,-0.6012024048096265,3.552713678800501e-13,6.303607214428858
3.0,1.1963927855711423,-0.6012024048096123,3.552713678800501e-13,6.315571142284569
3.0100000000000002,1.1903807615230462,-0.6012024048096194,-7.105427357601002e-13,6.327474949899801
3.02,1.1843687374749499,-0.6012024048096265,3.552713678800501e-13,6.339318637274551
3.0300000000000002,1.1783567134268538,-0.6012024048096123,3.552713678800501e-13,6.351102204408819
3.04,1.1723446893787575,-0.6012024048096194,-3.552713678800501e-13,6.3628256513026065
3.0500000000000003,1.1663326653306614,-0.6012024048096194,0.0,6.374488977955913
3.06,1.160320641282565,-0.6012024048096194,0.0,6.386092184368738
3.0700000000000003,1.154308617234469,-0.6012024048096194,-7.105427357601002e-13,6.397635270541083
3.08,1.1482965931863727,-0.6012024048096336,0.0,6.409118236472947
3.09,1.1422845691382766,-0.6012024048096194,7.105427357601002e-13,6.42054108216433
3.1,1.1362725450901803,-0.6012024048096194,3.552713678800501e-13,6.431903807615231
3.11,1.1302605210420842,-0.6012024048096123,-3.552713678800501e-13,6.443206412825652
3.12,1.124248496993988,-0.6012024048096265,-3.552713678800501e-13,6.454448897795592
3.13,1.1182364729458918,-0.6012024048096194,3.552713678800501e-13,6.465631262525051
3.14,1.1122244488977957,-0.6012024048096194,-3.552713678800501e-13,6.4767535070140285
3.15,1.1062124248496994,-0.6012024048096265,0.0,6.487815631262525
3.16,1.1002004008016033,-0.6012024048096194,3.552713678800501e-13,6.498817635270541
3.17,1.094188376753507,-0.6012024048096194,0.0,6.509759519038076
3.18,1.088176352705411,-0.6012024048096194,0.0,6.520641282565131
3.19,1.0821643286573146,-0.6012024048096194,-3.552713678800501e-13,6.531462925851704
3.2,1.0761523046092185,-0.6012024048096265,3.552713678800501e-13,6.542224448897796
3.21,1.0701402805611222,-0.6012024048096123,3.552713678800501e-13,6.552925851703407
3.22,1.0641282565130261,-0.6012024048096194,-7.105427357601002e-13,6.5635671342685376
3.23,1.0581162324649298,-0.6012024048096265,0.0,6.574148296593187
3.24,1.0521042084168337,-0.6012024048096194,3.552713678800501e-13,6.584669338677355
3.25,1.0460921843687374,-0.6012024048096194,0.0,6.595130260521042
3.2600000000000002,1.0400801603206413,-0.6012024048096194,0.0,6.605531062124249
3.27,1.034068136272545,-0.6012024048096194,-3.552713678800501e-13,6.6158717434869745
3.2800000000000002,1.028056112224449,-0.6012024048096265,3.552713678800501e-13,6.626152304609219
3.29,1.0220440881763526,-0.6012024048096123,1.0658141036401503e-12,6.636372745490982
3.3000000000000003,1.0160320641282565,-0.6012024048096052,-7.105427357601002e-13,6.646533066132265
3.31,1.0100200400801604,-0.6012024048096265,-1.4210854715202004e-12,6.656633266533066
3.3200000000000003,1.0040080160320641,-0.6012024048096336,-3.552713678800501e-13,6.666673346693387
3.33,0.9979959919839678,-0.6012024048096336,1.0658141036401503e-12,6.676653306613227
3.34,0.9919839679358717,-0.6012024048096123,1.4210854715202004e-12,6.686573146292586
