time_stamp,data_value
1747817572.846487,12.316406
1747817572.896009,12.250000
1747817572.947275,12.199219
1747817572.996211,12.132812
1747817573.047364,12.058594
1747817573.047779,12.058594
1747817573.097527,11.996094
1747817573.147388,11.937500
1747817573.196394,11.878906
1747817573.246795,11.820312
1747817573.247146,11.820312
1747817573.296169,11.785156
1747817573.346630,11.746094
1747817573.346900,11.746094
1747817573.396161,11.687500
1747817573.396198,11.687500
1747817573.396474,11.687500
1747817573.447798,11.667969
1747817573.496115,11.613281
1747817573.548033,11.589844
1747817573.596017,11.496094
1747817573.646668,11.421875
1747817573.647290,11.421875
1747817573.696040,11.367188
1747817573.696116,11.367188
1747817573.746945,11.289062
1747817573.747591,11.289062
1747817573.747616,11.289062
1747817573.747724,11.289062
1747817573.796129,11.222656
1747817573.847081,11.187500
1747817573.896349,11.175781
1747817573.946751,11.136719
1747817573.947216,11.136719
1747817573.995899,11.125000
1747817574.047374,11.097656
1747817574.096370,11.101562
1747817574.148000,11.105469
1747817574.195879,11.132812
1747817574.196230,11.132812
1747817574.247582,11.148438
1747817574.296340,11.156250
1747817574.346737,11.136719
1747817574.347051,11.136719
1747817574.347077,11.136719
1747817574.347210,11.136719
1747817574.347672,11.136719
1747817574.395826,11.074219
1747817574.446866,11.007812
1747817574.447878,11.007812
1747817574.496010,10.925781
1747817574.496083,10.925781
1747817574.496202,10.925781
1747817574.496258,10.925781
1747817574.549367,10.863281
1747817574.596237,10.796875
1747817574.646973,10.738281
1747817574.696123,10.691406
1747817574.747085,10.628906
1747817574.796006,10.582031
1747817574.796172,10.582031
1747817574.847554,10.496094
1747817574.895824,10.449219
1747817574.947432,10.406250
1747817574.947659,10.406250
1747817574.948021,10.406250
1747817574.996086,10.332031
1747817575.047071,10.242188
1747817575.096304,10.187500
1747817575.147655,10.156250
1747817575.195940,10.164062
1747817575.196187,10.164062
1747817575.296510,10.203125
1747817575.346968,10.246094
1747817575.396190,10.281250
1747817575.446645,10.296875
1747817575.496198,10.371094
1747817575.546675,10.441406
1747817575.595625,10.511719
1747817575.595919,10.511719
1747817575.646956,10.539062
1747817575.696322,10.539062
1747817575.747171,10.519531
1747817575.748587,10.519531
1747817575.795805,10.476562
1747817575.847408,10.398438
1747817575.896047,10.320312
1747817575.896097,10.320312
1747817575.896556,10.320312
1747817575.947668,10.261719
1747817575.995909,10.207031
1747817576.047032,10.152344
1747817576.096084,10.105469
1747817576.147001,10.027344
1747817576.196310,9.945312
1747817576.247705,9.859375
1747817576.296247,9.785156
1747817576.347121,9.726562
1747817576.395909,9.683594
1747817576.447670,9.613281
1747817576.447757,9.613281
1747817576.447834,9.613281
1747817576.496707,9.562500
1747817576.496780,9.562500
1747817576.496967,9.562500
1747817576.496994,9.562500
1747817576.546813,9.500000
1747817576.547982,9.500000
1747817576.596096,9.492188
1747817576.646803,9.488281
1747817576.696096,9.507812
1747817576.746694,9.476562
1747817576.796753,9.464844
1747817576.848617,9.480469
1747817576.895722,9.503906
1747817576.947608,9.519531
1747817576.996098,9.566406
1747817577.048078,9.605469
1747817577.048692,9.605469
1747817577.095649,9.707031
1747817577.095670,9.707031
1747817577.147220,9.820312
1747817577.147313,9.820312
1747817577.147340,9.820312
1747817577.195808,9.902344
1747817577.195834,9.902344
1747817577.247520,9.945312
1747817577.248370,9.945312
1747817577.296098,9.929688
1747817577.347768,9.902344
1747817577.349152,9.902344
1747817577.349205,9.902344
1747817577.350502,9.902344
1747817577.396660,9.847656
1747817577.447636,9.781250
1747817577.496115,9.750000
1747817577.547019,9.710938
1747817577.596261,9.671875
1747817577.648053,9.589844
1747817577.696337,9.531250
1747817577.747100,9.480469
1747817577.796165,9.417969
1747817577.846749,9.351562
1747817577.895952,9.285156
1747817577.948076,9.269531
1747817577.949567,9.269531
1747817577.996490,9.257812
1747817577.996588,9.257812
1747817577.996643,9.257812
1747817578.047236,9.312500
1747817578.047314,9.312500
1747817578.096378,9.355469
1747817578.148016,9.367188
1747817578.148666,9.367188
1747817578.195809,9.394531
1747817578.195880,9.394531
1747817578.246992,9.445312
1747817578.296009,9.531250
1747817578.348265,9.656250
1747817578.349321,9.656250
1747817578.350468,9.656250
1747817578.396987,9.777344
1747817578.448436,9.875000
1747817578.496063,10.000000
1747817578.496144,10.000000
1747817578.547254,10.085938
1747817578.547669,10.085938
1747817578.595745,10.175781
1747817578.595983,10.175781
1747817578.646977,10.261719
1747817578.647193,10.261719
1747817578.695724,10.335938
1747817578.695799,10.335938
1747817578.746675,10.433594
1747817578.746896,10.433594
1747817578.746947,10.433594
1747817578.747072,10.433594
1747817578.796254,10.507812
1747817578.847713,10.539062
1747817578.896192,10.519531
1747817578.948957,10.531250
1747817578.949685,10.531250
1747817578.996221,10.464844
1747817579.052622,10.214844
1747817579.053371,10.214844
1747817579.096151,10.214844
1747817579.147658,10.210938
1747817579.148383,10.210938
1747817579.196194,10.191406
1747817579.248180,10.140625
1747817579.248842,10.140625
1747817579.296029,10.164062
1747817579.296510,10.164062
1747817579.346905,10.160156
1747817579.348375,10.160156
1747817579.395902,10.089844
1747817579.396041,10.089844
1747817579.396240,10.089844
1747817579.396322,10.089844
1747817579.446773,9.964844
1747817579.495873,9.796875
1747817579.547194,9.625000
1747817579.596705,9.460938
1747817579.647362,9.355469
1747817579.695859,9.339844
1747817579.696012,9.339844
1747817579.746742,9.355469
1747817579.748302,9.355469
1747817579.796355,9.398438
1747817579.847483,9.488281
1747817579.848903,9.488281
1747817579.895787,9.535156
1747817579.947476,9.531250
1747817579.947519,9.531250
1747817579.996333,9.539062
1747817580.047060,9.531250
1747817580.096250,9.562500
1747817580.146428,9.648438
1747817580.147140,9.648438
1747817580.196053,9.714844
1747817580.247186,9.734375
1747817580.296404,9.792969
1747817580.347238,9.843750
1747817580.395991,9.843750
1747817580.447516,9.839844
1747817580.448234,9.839844
1747817580.495980,9.933594
1747817580.546515,9.925781
1747817580.546625,9.925781
1747817580.596898,9.781250
1747817580.646780,9.488281
1747817580.647028,9.488281
1747817580.695807,9.277344
1747817580.696058,9.277344
1747817580.696065,9.277344
1747817580.696249,9.277344
1747817580.696471,9.277344
1747817580.747595,9.179688
1747817580.748406,9.179688
1747817580.796559,8.992188
1747817580.895968,8.734375
1747817580.996396,8.445312
1747817580.996707,8.445312
